STATEFP20,COUNTYFP20,VTDST20,GEOID20,NAME20,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREABLA,G20PREOCAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20USSRHYD,G20USSDESP,G20USSLEDW
"28","089","000211","28089000211",Parkway Pentecostal,2621,1017,34,3,3,5,9,1,0,2587,1056,55
"28","089","000308","28089000308",China Grove AME,1148,416,4,0,0,0,4,2,0,1120,430,22
"28","089","000103","28089000103",New Life Baptist,1479,391,13,1,3,2,1,2,1,1438,425,29
"28","089","000503","28089000503",Camden Community Center,97,639,1,2,0,0,1,3,0,88,648,3
"28","089","000501","28089000501",Cameron Bethel MB,80,70,0,0,0,0,0,0,0,77,73,2
"28","163","000203","28163000203",Deasonville,263,429,3,1,1,2,1,2,0,253,443,7
"28","089","000996","28089000996",Cedar Grove Baptist,137,13,1,0,0,1,0,0,0,133,16,3
"28","089","000104","28089000104",Canton South Liberty,514,886,0,3,1,0,5,1,1,498,913,7
"28","089","000101","28089000101",Pleasant Gift Baptist,346,409,5,0,1,0,1,0,0,326,429,8
"28","089","000505","28089000505",Jimmie M Goodloe Elem,256,867,4,2,1,4,3,1,0,230,896,8
"28","089","000504","28089000504",Pleasant Green MB,77,531,2,0,1,0,0,0,0,73,542,3
"28","089","000998","28089000998",Sunnybrook Village,402,175,5,0,0,1,1,0,0,387,182,11
"28","089","000203","28089000203",Pilgrim Rest MB,1769,796,19,2,2,0,5,3,2,1699,852,48
"28","089","000303","28089000303",Twin Lakes Baptist,730,540,10,2,1,0,1,3,0,731,540,14
"28","089","000301","28089000301",Ridgeland 1st Methodist,863,751,11,2,0,5,5,1,0,811,800,27
"28","089","000305","28089000305",Tougaloo,0,94,0,0,0,0,0,0,0,0,92,0
"28","089","000307","28089000307",Highland Colony Baptist,2281,1260,19,3,5,4,10,4,1,2272,1292,39
"28","089","000201","28089000201",First Presbyterian,1376,493,10,1,0,3,8,1,0,1326,538,35
"28","089","000109","28089000109",Victory Baptist Church,856,291,8,1,0,0,3,0,1,830,305,22
"28","089","000202","28089000202",Victory Christian,1439,444,17,3,3,2,6,1,2,1391,466,58
"28","059","000202","28059000202",Sue Ellen,59,1624,0,3,3,2,9,0,0,55,1656,5
"28","059","000511","28059000511",Carterville,129,7,0,0,0,0,2,0,0,129,8,2
"28","059","000509","28059000509",Red Hill,285,20,4,0,0,1,0,0,0,271,24,14
"28","059","000503","28059000503",Fontainebleau,2273,985,39,7,4,2,5,1,1,2094,1096,111
"28","059","000108","28059000108",Big Point,1570,113,9,0,2,0,1,0,0,1434,193,57
"28","059","000105","28059000105",East Central,3958,369,22,5,3,2,3,1,0,3759,495,74
"28","059","000110","28059000110",Escatawpa,1576,519,4,1,5,3,4,2,0,1468,611,36
"28","059","000203","28059000203",Rec Center,179,956,6,0,2,1,2,1,0,164,979,6
"28","075","000304","28075000304",Collinsville,1270,298,10,2,1,1,3,2,2,1225,323,32
"28","075","000309","28075000309",Suqualena,1141,350,5,0,2,1,2,1,1,1092,372,34
"28","075","000514","28075000514",Vimville,773,355,5,0,0,0,0,2,1,731,377,20
"28","075","000512","28075000512",Causeyville,339,29,3,0,1,0,0,0,0,321,45,3
"28","075","000407","28075000407",Pickard,386,148,1,1,0,0,0,1,2,364,168,5
"28","075","000516","28075000516",Zero,727,126,3,0,1,0,1,0,0,684,145,21
"28","075","000502","28075000502","8",147,541,3,1,1,0,3,0,0,133,552,3
"28","075","000302","28075000302","3",158,783,1,1,0,0,3,1,0,141,785,9
"28","075","000103","28075000103",Gracepointe,791,294,9,1,0,2,2,1,0,762,300,27
"28","075","000101","28075000101","1",928,670,12,2,2,1,3,1,1,892,700,28
"28","075","000501","28075000501","7",120,553,2,3,0,1,4,0,0,98,583,9
"28","075","000404","28075000404","11",103,649,1,4,2,0,2,0,0,88,666,12
"28","075","000106","28075000106",Marion,373,370,5,1,0,0,1,1,0,340,385,19
"28","075","000210","28075000210",Russell,515,291,3,0,1,1,0,1,0,486,306,13
"28","075","000509","28075000509",South Nellieburg,282,88,1,0,0,0,0,1,2,261,104,7
"28","075","000508","28075000508",Meehan,373,82,7,0,1,0,1,1,0,360,94,12
"28","121","000205","28121000205",Lakeland,620,253,14,0,2,1,3,1,0,587,276,26
"28","121","000508","28121000508",Flowood Library,1475,655,30,1,1,3,2,0,2,1397,708,61
"28","121","000110","28121000110",West Pearl,601,453,12,0,2,1,4,3,0,572,478,22
"28","121","000302","28121000302",Cunningham Heights,496,226,5,2,0,0,2,3,0,468,238,18
"28","121","000310","28121000310",South Pearson,170,663,2,1,0,1,2,0,0,141,694,6
"28","121","000507","28121000507",Highlands/Patrick Farms,1003,772,9,4,1,1,7,3,0,943,828,24
"28","121","000504","28121000504",Greenfield,1460,919,15,2,1,2,3,0,0,1373,979,48
"28","121","000102","28121000102",Cleary,1288,176,6,0,1,1,1,1,0,1245,195,34
"28","127","000504","28127000504",Harrisville,567,84,1,0,1,0,3,0,0,548,99,10
"28","121","000304","28121000304",Briarhill,463,218,5,0,0,0,1,0,0,441,228,18
"28","127","000302","28127000302",Mendenhall 3,725,168,7,0,0,0,2,1,3,697,187,21
"28","121","000401","28121000401",Crossroads,512,63,3,0,0,0,1,0,0,492,70,18
"28","121","000410","28121000410",Shiloh,208,89,3,0,0,0,1,0,0,202,92,6
"28","121","000313","28121000313",Johns,457,129,3,0,0,0,0,1,0,434,138,12
"28","121","000301","28121000301",Cato,702,214,4,0,0,1,3,0,0,681,226,21
"28","121","000107","28121000107",Star,600,146,5,0,0,0,2,2,0,586,159,11
"28","121","000101","28121000101",Clear Branch,567,149,2,0,2,0,1,0,0,534,162,21
"28","121","000104","28121000104",Mountain Creek,341,90,0,1,0,0,0,1,0,339,93,2
"28","127","000505","28127000505",Pearl,377,88,1,1,2,0,0,0,0,360,98,7
"28","121","000105","28121000105",North Richland,842,312,6,3,1,1,3,0,1,785,356,26
"28","121","000501","28121000501",South McLaurin,671,207,8,5,0,0,5,4,0,621,243,32
"28","121","000308","28121000308",Pearl City Hall,891,367,7,0,1,1,3,1,0,828,407,39
"28","121","000305","28121000305",North McLaurin,571,151,4,1,1,0,0,0,0,535,173,23
"28","121","000505","28121000505",Eldorado,1278,476,9,0,1,0,5,0,0,1201,519,42
"28","121","000404","28121000404",West Crossgates,1185,342,22,1,0,4,3,4,0,1121,368,58
"28","121","000411","28121000411",Northeast Brandon,1793,550,14,2,0,2,4,0,0,1739,574,37
"28","121","000202","28121000202",Crest Park,895,343,10,1,1,1,5,1,0,841,373,41
"28","121","000204","28121000204",Liberty,1491,559,14,2,0,0,1,2,0,1445,591,33
"28","121","000206","28121000206",Reservoir West,1209,339,27,2,1,0,1,0,2,1118,394,66
"28","121","000208","28121000208",Reservoir East,1072,295,15,2,1,0,2,1,0,1025,324,45
"28","121","000207","28121000207",Northshore,1793,471,26,0,1,1,8,3,0,1746,497,60
"28","121","000203","28121000203",Fannin,1388,360,15,4,1,0,7,0,1,1347,386,33
"28","121","000408","28121000408",Oakdale,1872,698,25,2,0,3,3,1,0,1781,747,68
"28","121","000409","28121000409",Pisgah,605,235,9,1,0,0,2,0,0,583,249,18
"28","121","000312","28121000312",Brandon City Hall,2825,1306,37,0,0,4,8,4,1,2697,1412,77
"28","121","000315","28121000315",South Brandon,731,88,6,3,3,0,0,0,0,673,123,32
"28","121","000303","28121000303",Dry Creek,676,524,2,1,1,2,2,2,1,640,552,19
"28","121","000412","28121000412",East Crossgates,2114,495,22,2,2,1,6,2,0,2031,537,72
"28","121","000403","28121000403",North Brandon,1540,729,9,0,1,1,5,2,0,1476,756,36
"28","121","000309","28121000309",Puckett,495,107,2,0,0,0,0,0,0,476,123,3
"28","121","000311","28121000311",Antioch-Mayton,406,67,3,0,1,0,0,0,1,397,76,6
"28","121","000402","28121000402",Leesburg,635,36,2,5,0,1,0,2,0,614,45,16
"28","121","000405","28121000405",Pelahatchie,1159,407,10,0,0,1,3,0,0,1105,435,37
"28","121","000109","28121000109",West Steen Creek,1294,348,6,1,1,0,3,1,0,1241,380,30
"28","121","000106","28121000106",South Richland,1485,523,13,1,2,4,6,3,0,1386,581,62
"28","121","000103","28121000103",East Steen Creek,1617,409,12,1,4,2,2,0,0,1537,445,55
"28","047","000411","28047000411",West North Gulfport,35,1047,2,1,0,1,11,2,1,27,1080,4
"28","047","000313","28047000313",Outside Long Beach,349,56,3,0,2,0,0,0,0,317,75,15
"28","047","000408","28047000408",Magnolia Grove,171,574,4,1,0,1,3,0,0,141,603,12
"28","047","000302","28047000302",East Pass Christian,782,692,9,0,0,1,1,3,0,713,743,36
"28","059","000407","28059000407",Latimer,1903,407,29,8,0,0,0,2,0,1732,510,86
"28","047","000112","28047000112",White Plains,693,119,5,0,0,0,0,0,0,651,140,25
"28","047","000111","28047000111",North Bay,2786,1466,47,9,5,1,4,4,1,2569,1595,138
"28","047","000214","28047000214",West Handsboro,1255,396,21,0,1,0,2,1,1,1215,420,38
"28","047","000207","28047000207",West Mississippi City,566,317,13,4,4,0,1,1,0,510,351,38
"28","047","000409","28047000409",North Bel-Aire,1096,1720,13,9,4,8,12,4,1,962,1847,67
"28","047","000410","28047000410",South Bel-Aire,592,942,14,1,0,1,7,3,3,510,1008,45
"28","047","000211","28047000211",West Orange Grove,1727,1080,30,4,1,1,3,1,1,1593,1174,75
"28","047","000308","28047000308",East Long Beach,1398,506,18,5,1,1,5,3,0,1268,598,68
"28","047","000310","28047000310",West Long Beach,1493,656,33,5,0,1,9,0,1,1369,731,103
"28","047","000213","28047000213",Stonewall,1079,518,19,2,1,1,3,1,0,1005,574,42
"28","047","000210","28047000210",Lyman,2650,1015,29,2,1,2,4,5,1,2453,1135,117
"28","047","000204","28047000204",East Orange Grove,1321,1036,31,2,0,1,7,3,0,1196,1134,70
"28","047","000508","28047000508",Peace,1595,205,17,0,0,0,2,1,0,1507,260,47
"28","047","000506","28047000506",Howard Creek,2202,577,40,2,0,2,5,5,0,2053,675,100
"28","047","000312","28047000312",Long Beach #6,883,257,13,2,5,0,1,2,0,815,302,47
"28","047","000311","28047000311",Long Beach #5,1385,406,27,2,6,2,4,7,1,1303,475,65
"28","047","000406","28047000406",Gulfport #16,100,622,1,1,1,0,7,1,0,83,647,3
"28","047","000504","28047000504",East Handsboro,783,364,15,0,2,0,3,0,0,725,404,35
"28","047","000314","28047000314",Pineville,1268,277,10,2,0,2,3,1,1,1170,338,45
"28","047","000305","28047000305",Ladner,930,154,5,0,2,0,0,0,2,854,196,35
"28","047","000503","28047000503",Biloxi #11,1893,1138,43,10,4,0,14,1,4,1745,1251,96
"28","047","000502","28047000502",Biloxi #10,843,618,13,2,2,0,5,3,0,771,678,35
"28","047","000507","28047000507",Saucier,1105,177,6,1,1,0,2,1,0,1042,215,28
"28","047","000201","28047000201",Advance,947,124,12,0,0,0,3,0,0,873,176,28
"28","033","000101","28033000101",Ingrams Mill,933,301,6,1,2,1,7,1,3,887,349,20
"28","033","000103","28033000103",Miller,1263,712,14,2,2,3,5,2,1,1190,774,45
"28","033","000102","28033000102",Lewisburg East,409,64,3,1,1,1,1,2,0,384,88,11
"28","033","000104","28033000104",Fairhaven,905,837,16,2,1,1,5,2,1,850,888,28
"28","033","000105","28033000105",Olive Branch South,1796,793,33,5,0,3,2,6,7,1644,922,73
"28","033","000503","28033000503",Bridgetown,1680,416,20,1,2,1,4,2,1,1564,488,72
"28","033","000108","28033000108",Olive Branch West,550,372,9,1,0,1,5,5,3,516,415,12
"28","033","000507","28033000507",Hernando West,2497,785,36,4,1,4,12,3,0,2355,902,90
"28","033","000405","28033000405",Nesbit West,1012,366,10,1,1,0,7,1,1,948,423,30
"28","033","000302","28033000302",Southaven West,703,959,12,2,3,3,10,4,7,637,1040,27
"28","033","000305","28033000305",Walls,969,893,17,3,1,2,10,0,12,906,970,33
"28","033","000501","28033000501",DeSoto Central,1759,931,28,5,1,2,3,2,2,1630,1028,69
"28","033","000207","28033000207",Elmore,1078,860,20,3,1,1,4,1,4,1014,926,35
"28","033","000502","28033000502",Nesbit East,1276,746,24,2,1,3,6,4,1,1213,812,41
"28","033","000201","28033000201",Mineral Wells,1295,1110,20,2,3,4,7,2,5,1234,1175,37
"28","033","000205","28033000205",Summershill,1622,865,26,1,0,3,2,3,0,1538,935,44
"28","033","000204","28033000204",Greenbrook South,1751,1221,28,2,1,4,4,6,8,1620,1337,76
"28","033","000202","28033000202",Greenbrook North,1025,1510,28,5,5,1,8,5,3,930,1607,51
"28","033","000303","28033000303",Horn Lake Intermediate,639,847,18,4,2,2,5,2,8,568,907,47
"28","033","000408","28033000408",Horn Lake Central,578,659,10,3,2,0,4,2,1,521,722,22
"28","033","000206","28033000206",Pleasant Hill North,2051,954,20,1,5,2,6,0,1,1960,1014,62
"28","109","000359","28109000359",McNeill 3,709,58,5,0,0,1,1,1,0,641,96,24
"28","109","000280","28109000280",Henleyfield 2,760,77,3,1,0,0,0,1,0,696,102,26
"28","109","000240","28109000240",Crossroads 2,624,54,2,1,3,0,0,0,1,583,72,22
"28","109","000340","28109000340",Steep Hollow 3,823,66,3,2,0,0,1,0,0,744,105,31
"28","109","000367","28109000367",Poplarville 3,832,116,15,1,2,0,3,1,0,770,150,40
"28","109","000440","28109000440",Picayune 1 Southside,249,978,6,6,1,2,7,0,1,216,1002,27
"28","109","000140","28109000140",Picayune 1 Eastside,563,512,2,2,0,0,4,0,1,485,539,31
"28","049","000112","28049000112","44",294,967,3,1,1,1,4,2,1,279,985,8
"28","049","000104","28049000104","36",180,621,3,1,0,1,4,0,0,167,640,7
"28","049","000113","28049000113","45",678,673,9,2,0,3,2,4,1,662,695,22
"28","049","000102","28049000102","34",909,458,23,3,3,4,7,3,0,897,501,31
"28","049","000117","28049000117","80",40,1059,0,0,1,0,6,0,2,30,1076,5
"28","049","000119","28049000119","82",13,876,1,1,1,0,6,0,1,7,891,1
"28","049","000118","28049000118","81",38,1373,1,3,0,0,5,3,0,28,1387,4
"28","049","000210","28049000210","23",19,672,0,1,1,0,2,1,1,5,688,1
"28","049","000214","28049000214","29",11,435,1,0,0,0,2,0,1,6,443,1
"28","049","000215","28049000215","30",1,367,0,0,0,0,0,1,0,1,369,0
"28","049","000212","28049000212","27",25,883,1,1,2,0,4,2,0,8,903,3
"28","049","000108","28049000108","08",216,388,8,2,0,1,2,3,0,203,408,14
"28","049","000109","28049000109","09",343,542,25,1,2,6,4,2,1,348,571,12
"28","049","000504","28049000504","04",4,335,0,0,0,0,4,1,0,9,339,0
"28","049","000506","28049000506","06",64,371,0,2,0,1,7,1,2,60,388,4
"28","049","000510","28049000510","10",3,216,0,0,0,0,2,1,0,1,219,1
"28","049","000513","28049000513","20",12,350,0,1,0,1,1,0,0,7,357,1
"28","049","000309","28049000309","31",11,572,1,0,1,0,1,0,0,6,584,2
"28","049","000302","28049000302","22",15,936,0,1,0,2,4,2,2,12,940,5
"28","049","000222","28049000222","84",5,162,1,0,0,0,0,0,0,4,166,0
"28","049","000308","28049000308","69",52,678,0,3,0,0,1,2,0,44,693,2
"28","049","000307","28049000307","68",64,1219,0,4,3,2,4,0,1,59,1231,4
"28","049","000411","28049000411","74",41,410,1,0,0,0,5,2,1,31,430,2
"28","049","000414","28049000414","92",116,1288,4,5,1,3,7,3,2,90,1327,10
"28","049","000322","28049000322","90",126,1537,2,1,0,0,10,2,2,99,1568,12
"28","049","000520","28049000520","63",12,281,0,2,0,0,1,0,0,5,291,0
"28","049","000517","28049000517","51",36,955,1,4,0,0,9,0,1,15,984,5
"28","049","000526","28049000526","49",5,392,1,2,0,1,6,1,0,2,405,1
"28","049","000225","28049000225",Cynthia,46,360,0,1,1,0,2,1,0,41,372,0
"28","049","000523","28049000523",Chapel Hill,327,344,1,1,1,1,4,1,1,318,354,4
"28","049","000408","28049000408",Raymond 2,987,726,4,1,0,1,3,2,0,960,738,20
"28","049","000528","28049000528",Terry 2,1704,1128,9,4,1,2,7,0,0,1635,1173,32
"28","049","000527","28049000527",Utica 2,100,503,1,0,3,1,1,0,0,94,515,0
"28","049","000229","28049000229",Utica 1,279,302,5,0,0,0,1,0,0,269,314,4
"28","089","000401","28089000401",Franklin Baptist Church,274,23,0,0,0,0,0,0,0,272,24,0
"28","049","000226","28049000226",Pocahontas,185,313,1,1,0,0,0,0,0,176,319,3
"28","049","000421","28049000421",Clinton 7,814,700,19,0,2,3,6,1,1,792,716,39
"28","049","000405","28049000405",Clinton 5,519,393,7,1,0,2,2,1,0,488,417,19
"28","049","000404","28049000404",Clinton 4,374,562,4,2,5,0,4,0,1,340,591,22
"28","049","000403","28049000403",Clinton 3,862,978,18,4,2,0,6,1,0,824,1006,32
"28","049","000218","28049000218","86",20,781,2,0,0,0,3,3,0,5,812,6
"28","049","000217","28049000217","85",29,1480,0,0,1,0,3,2,1,18,1496,4
"28","049","000227","28049000227",St. Thomas,24,308,0,1,0,0,3,0,1,17,319,1
"28","049","000221","28049000221",Pinehaven,1081,1158,15,1,1,5,8,5,2,1042,1198,36
"28","049","000401","28049000401",Clinton 1,624,544,5,0,5,1,2,2,1,600,564,17
"28","049","000211","28049000211","25",35,797,1,2,0,9,6,1,1,25,831,11
"28","049","000321","28049000321","88",55,842,2,0,0,0,7,0,0,38,862,10
"28","049","000305","28049000305","26",62,1018,0,0,0,1,5,4,0,48,1040,8
"28","049","000409","28049000409",Spring Ridge,864,1553,9,1,4,2,9,1,3,840,1590,14
"28","049","000323","28049000323","91",91,1363,1,2,0,0,5,3,1,76,1390,5
"28","049","000316","28049000316","61",10,331,1,1,0,0,2,1,0,3,339,3
"28","049","000315","28049000315","60",12,230,0,1,0,0,1,0,0,6,233,2
"28","049","000415","28049000415","93",60,668,1,1,1,0,4,1,0,53,682,2
"28","049","000413","28049000413","76",58,322,0,1,0,0,2,0,0,50,331,6
"28","049","000223","28049000223",Brownsville,237,208,2,0,0,0,0,0,0,217,216,8
"28","049","000219","28049000219",Bolton,281,738,4,1,1,0,5,1,1,265,759,6
"28","049","000228","28049000228",Tinnin,657,284,6,0,0,5,2,0,0,631,290,22
"28","049","000220","28049000220",Edwards,395,1154,3,3,4,2,3,1,0,368,1184,6
"28","049","000224","28049000224",Cayuga,97,173,0,0,1,0,0,0,0,98,178,0
"28","049","000420","28049000420",Learned,313,182,2,0,1,1,1,0,0,301,193,5
"28","049","000524","28049000524",Dry Grove,498,288,4,1,0,0,2,0,1,481,294,15
"28","049","000419","28049000419",Byram 2,851,952,2,0,3,0,2,0,1,819,970,13
"28","049","000320","28049000320","94",169,1723,0,0,1,0,9,3,2,133,1754,12
"28","049","000417","28049000417","96",185,1020,1,1,0,0,3,1,2,164,1039,11
"28","049","000422","28049000422",Byram 3,272,1079,1,0,0,1,3,2,0,250,1108,2
"28","049","000418","28049000418",Byram 1,419,1765,8,2,2,0,7,7,1,377,1809,21
"28","049","000503","28049000503",Old Byram,642,888,5,2,0,0,4,0,3,592,915,30
"28","049","000101","28049000101","33",631,290,12,1,1,1,2,1,0,616,315,8
"28","049","000213","28049000213","28",21,701,1,0,1,0,2,1,0,12,713,4
"28","049","000201","28049000201","11",4,300,0,0,0,0,2,0,0,3,304,1
"28","049","000407","28049000407",Raymond 1,908,647,9,0,2,0,3,2,0,895,664,19
"28","049","000402","28049000402",Clinton 2,1276,945,23,1,1,4,5,2,2,1245,966,43
"28","005","000404","28005000404",Tangipahoa,393,54,4,0,0,0,0,0,0,382,61,5
"28","135","000503","28135000503",Tutwiler,46,439,1,1,2,2,4,0,0,39,455,3
"28","053","000502","28053000502",Louise,100,301,1,0,2,2,3,0,2,87,317,7
"28","067","000205","28067000205",Gitano,186,60,0,0,0,2,0,0,0,172,66,6
"28","067","000208","28067000208",Pleasant Ridge,520,31,1,2,0,0,1,0,0,487,52,12
